Begin epxeriment: cont_weight: 0.01 epoch:1000 der1:0.3 der2:0 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=0.01, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8000
Overall ASR: 0.6531
Flip ASR: 0.5911/225 nodes
./selected_nodes/Cora/Overall/seed125/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 2.0299341678619385 = 1.946195125579834 + 0.01 * 8.373893737792969
Epoch 0, val loss: 1.9476449489593506
Epoch 10, training loss: 2.0195138454437256 = 1.9357759952545166 + 0.01 * 8.37378978729248
Epoch 10, val loss: 1.9365973472595215
Epoch 20, training loss: 2.0068821907043457 = 1.9231480360031128 + 0.01 * 8.373412132263184
Epoch 20, val loss: 1.9223453998565674
Epoch 30, training loss: 1.9893263578414917 = 1.9056029319763184 + 0.01 * 8.372339248657227
Epoch 30, val loss: 1.9017747640609741
Epoch 40, training loss: 1.963819146156311 = 1.880131483078003 + 0.01 * 8.36876106262207
Epoch 40, val loss: 1.8716284036636353
Epoch 50, training loss: 1.9279675483703613 = 1.8444782495498657 + 0.01 * 8.348936080932617
Epoch 50, val loss: 1.8305909633636475
Epoch 60, training loss: 1.8828434944152832 = 1.800498366355896 + 0.01 * 8.234508514404297
Epoch 60, val loss: 1.7837471961975098
Epoch 70, training loss: 1.8309950828552246 = 1.7549000978469849 + 0.01 * 7.609498977661133
Epoch 70, val loss: 1.740837812423706
Epoch 80, training loss: 1.7773867845535278 = 1.7039822340011597 + 0.01 * 7.340454578399658
Epoch 80, val loss: 1.6970103979110718
Epoch 90, training loss: 1.7077966928482056 = 1.6356420516967773 + 0.01 * 7.21546745300293
Epoch 90, val loss: 1.6392759084701538
Epoch 100, training loss: 1.6178474426269531 = 1.546460747718811 + 0.01 * 7.138671875
Epoch 100, val loss: 1.5645700693130493
Epoch 110, training loss: 1.510719895362854 = 1.440064787864685 + 0.01 * 7.06551456451416
Epoch 110, val loss: 1.4770159721374512
Epoch 120, training loss: 1.3967704772949219 = 1.3264057636260986 + 0.01 * 7.036475658416748
Epoch 120, val loss: 1.3860384225845337
Epoch 130, training loss: 1.2838478088378906 = 1.2136801481246948 + 0.01 * 7.016768455505371
Epoch 130, val loss: 1.2996385097503662
Epoch 140, training loss: 1.175324559211731 = 1.1054176092147827 + 0.01 * 6.990696430206299
Epoch 140, val loss: 1.2187496423721313
Epoch 150, training loss: 1.0717296600341797 = 1.002088189125061 + 0.01 * 6.9641432762146
Epoch 150, val loss: 1.1421884298324585
Epoch 160, training loss: 0.9736326932907104 = 0.9041637778282166 + 0.01 * 6.946890354156494
Epoch 160, val loss: 1.0696988105773926
Epoch 170, training loss: 0.883273720741272 = 0.8138699531555176 + 0.01 * 6.94037389755249
Epoch 170, val loss: 1.0030510425567627
Epoch 180, training loss: 0.8027921319007874 = 0.7334362268447876 + 0.01 * 6.9355926513671875
Epoch 180, val loss: 0.9439485669136047
Epoch 190, training loss: 0.7328121662139893 = 0.6635150909423828 + 0.01 * 6.929708003997803
Epoch 190, val loss: 0.8931824564933777
Epoch 200, training loss: 0.6723232269287109 = 0.6030995845794678 + 0.01 * 6.92236328125
Epoch 200, val loss: 0.8507401347160339
Epoch 210, training loss: 0.6193804740905762 = 0.5502424240112305 + 0.01 * 6.913804531097412
Epoch 210, val loss: 0.8155944347381592
Epoch 220, training loss: 0.5718979835510254 = 0.5028592348098755 + 0.01 * 6.903876304626465
Epoch 220, val loss: 0.7862706184387207
Epoch 230, training loss: 0.5280274152755737 = 0.45911258459091187 + 0.01 * 6.891485691070557
Epoch 230, val loss: 0.7613074779510498
Epoch 240, training loss: 0.48622140288352966 = 0.417467325925827 + 0.01 * 6.8754072189331055
Epoch 240, val loss: 0.7394118905067444
Epoch 250, training loss: 0.44551175832748413 = 0.37694859504699707 + 0.01 * 6.856314659118652
Epoch 250, val loss: 0.7196534872055054
Epoch 260, training loss: 0.4056205749511719 = 0.3372858762741089 + 0.01 * 6.833470821380615
Epoch 260, val loss: 0.7018850445747375
Epoch 270, training loss: 0.36682239174842834 = 0.29871198534965515 + 0.01 * 6.811041355133057
Epoch 270, val loss: 0.6862894892692566
Epoch 280, training loss: 0.32985639572143555 = 0.26191893219947815 + 0.01 * 6.7937469482421875
Epoch 280, val loss: 0.6735164523124695
Epoch 290, training loss: 0.29554668068885803 = 0.22771739959716797 + 0.01 * 6.782927989959717
Epoch 290, val loss: 0.6636068224906921
Epoch 300, training loss: 0.2644319236278534 = 0.19669803977012634 + 0.01 * 6.7733893394470215
Epoch 300, val loss: 0.6571855545043945
Epoch 310, training loss: 0.23672334849834442 = 0.1690751314163208 + 0.01 * 6.764821529388428
Epoch 310, val loss: 0.6539707183837891
Epoch 320, training loss: 0.2124519944190979 = 0.1448291391134262 + 0.01 * 6.762285232543945
Epoch 320, val loss: 0.6538704633712769
Epoch 330, training loss: 0.19148465991020203 = 0.12396722286939621 + 0.01 * 6.751743793487549
Epoch 330, val loss: 0.6564522981643677
Epoch 340, training loss: 0.17421236634254456 = 0.10679860413074493 + 0.01 * 6.7413763999938965
Epoch 340, val loss: 0.6605920791625977
Epoch 350, training loss: 0.1601160764694214 = 0.09278953820466995 + 0.01 * 6.732654571533203
Epoch 350, val loss: 0.6669955253601074
Epoch 360, training loss: 0.14849531650543213 = 0.08118166029453278 + 0.01 * 6.73136568069458
Epoch 360, val loss: 0.6749346852302551
Epoch 370, training loss: 0.1386437714099884 = 0.07147114723920822 + 0.01 * 6.717261791229248
Epoch 370, val loss: 0.6844027042388916
Epoch 380, training loss: 0.1303790956735611 = 0.06325648725032806 + 0.01 * 6.712260723114014
Epoch 380, val loss: 0.695170521736145
Epoch 390, training loss: 0.12330365180969238 = 0.05626937374472618 + 0.01 * 6.703428268432617
Epoch 390, val loss: 0.7067136168479919
Epoch 400, training loss: 0.11749406158924103 = 0.05038517713546753 + 0.01 * 6.710888862609863
Epoch 400, val loss: 0.7186262011528015
Epoch 410, training loss: 0.11225901544094086 = 0.04533972218632698 + 0.01 * 6.691928863525391
Epoch 410, val loss: 0.7306176424026489
Epoch 420, training loss: 0.10787685215473175 = 0.0409807451069355 + 0.01 * 6.689610958099365
Epoch 420, val loss: 0.7428503036499023
Epoch 430, training loss: 0.10403533279895782 = 0.03720150142908096 + 0.01 * 6.683383464813232
Epoch 430, val loss: 0.7550424933433533
Epoch 440, training loss: 0.10072574019432068 = 0.03388841077685356 + 0.01 * 6.683732509613037
Epoch 440, val loss: 0.7670580744743347
Epoch 450, training loss: 0.09770995378494263 = 0.03099464625120163 + 0.01 * 6.6715312004089355
Epoch 450, val loss: 0.7789649963378906
Epoch 460, training loss: 0.09519468992948532 = 0.02843928150832653 + 0.01 * 6.675540447235107
Epoch 460, val loss: 0.7906751036643982
Epoch 470, training loss: 0.09283360838890076 = 0.026181431487202644 + 0.01 * 6.665217876434326
Epoch 470, val loss: 0.8021368980407715
Epoch 480, training loss: 0.09077668935060501 = 0.024196689948439598 + 0.01 * 6.6579999923706055
Epoch 480, val loss: 0.8133581280708313
Epoch 490, training loss: 0.08896549046039581 = 0.022432789206504822 + 0.01 * 6.653270244598389
Epoch 490, val loss: 0.8242968320846558
Epoch 500, training loss: 0.08732755482196808 = 0.020856542512774467 + 0.01 * 6.647101402282715
Epoch 500, val loss: 0.8349884152412415
Epoch 510, training loss: 0.08590303361415863 = 0.01944427564740181 + 0.01 * 6.645875930786133
Epoch 510, val loss: 0.8454074263572693
Epoch 520, training loss: 0.08453066647052765 = 0.018174979835748672 + 0.01 * 6.635568618774414
Epoch 520, val loss: 0.8555684089660645
Epoch 530, training loss: 0.08331432938575745 = 0.017027506604790688 + 0.01 * 6.628682613372803
Epoch 530, val loss: 0.8654053807258606
Epoch 540, training loss: 0.08224256336688995 = 0.015987679362297058 + 0.01 * 6.62548828125
Epoch 540, val loss: 0.8750062584877014
Epoch 550, training loss: 0.08122171461582184 = 0.015040617436170578 + 0.01 * 6.618109226226807
Epoch 550, val loss: 0.884385883808136
Epoch 560, training loss: 0.08028367161750793 = 0.014172608032822609 + 0.01 * 6.6111063957214355
Epoch 560, val loss: 0.8934916853904724
Epoch 570, training loss: 0.07943107187747955 = 0.013378865085542202 + 0.01 * 6.605220794677734
Epoch 570, val loss: 0.9023672342300415
Epoch 580, training loss: 0.078687883913517 = 0.012648962438106537 + 0.01 * 6.6038923263549805
Epoch 580, val loss: 0.9109817147254944
Epoch 590, training loss: 0.07803048193454742 = 0.01197704765945673 + 0.01 * 6.605343341827393
Epoch 590, val loss: 0.9194154739379883
Epoch 600, training loss: 0.07729937136173248 = 0.011359207332134247 + 0.01 * 6.5940165519714355
Epoch 600, val loss: 0.9276006817817688
Epoch 610, training loss: 0.07664050161838531 = 0.010796461254358292 + 0.01 * 6.584403991699219
Epoch 610, val loss: 0.9355993866920471
Epoch 620, training loss: 0.0762733444571495 = 0.010276230052113533 + 0.01 * 6.599711894989014
Epoch 620, val loss: 0.9434148669242859
Epoch 630, training loss: 0.07553473114967346 = 0.009795363992452621 + 0.01 * 6.573936939239502
Epoch 630, val loss: 0.9510043859481812
Epoch 640, training loss: 0.07517895847558975 = 0.009349053725600243 + 0.01 * 6.5829901695251465
Epoch 640, val loss: 0.9583724141120911
Epoch 650, training loss: 0.0746050626039505 = 0.00893446896225214 + 0.01 * 6.567059516906738
Epoch 650, val loss: 0.9655928015708923
Epoch 660, training loss: 0.07406952232122421 = 0.008548608981072903 + 0.01 * 6.552091598510742
Epoch 660, val loss: 0.9725901484489441
Epoch 670, training loss: 0.0736483782529831 = 0.008188167586922646 + 0.01 * 6.546021461486816
Epoch 670, val loss: 0.9794456362724304
Epoch 680, training loss: 0.07333967834711075 = 0.007851140573620796 + 0.01 * 6.548853874206543
Epoch 680, val loss: 0.9861520528793335
Epoch 690, training loss: 0.07287412881851196 = 0.007535315118730068 + 0.01 * 6.533881664276123
Epoch 690, val loss: 0.9926649332046509
Epoch 700, training loss: 0.07253020256757736 = 0.007238862570375204 + 0.01 * 6.5291337966918945
Epoch 700, val loss: 0.9990934133529663
Epoch 710, training loss: 0.07227259129285812 = 0.006961277686059475 + 0.01 * 6.531131267547607
Epoch 710, val loss: 1.0053118467330933
Epoch 720, training loss: 0.07195719331502914 = 0.006701025180518627 + 0.01 * 6.5256171226501465
Epoch 720, val loss: 1.0114549398422241
Epoch 730, training loss: 0.07169295102357864 = 0.006456924602389336 + 0.01 * 6.523602485656738
Epoch 730, val loss: 1.0174039602279663
Epoch 740, training loss: 0.0713992714881897 = 0.006227927748113871 + 0.01 * 6.517134666442871
Epoch 740, val loss: 1.0232670307159424
Epoch 750, training loss: 0.07128298282623291 = 0.006012638099491596 + 0.01 * 6.527034282684326
Epoch 750, val loss: 1.0290335416793823
Epoch 760, training loss: 0.07088484615087509 = 0.005809983238577843 + 0.01 * 6.507486343383789
Epoch 760, val loss: 1.034622073173523
Epoch 770, training loss: 0.0709226056933403 = 0.005618490278720856 + 0.01 * 6.530411720275879
Epoch 770, val loss: 1.0401214361190796
Epoch 780, training loss: 0.07052049785852432 = 0.005436992738395929 + 0.01 * 6.508350849151611
Epoch 780, val loss: 1.045531988143921
Epoch 790, training loss: 0.07023492455482483 = 0.005263940431177616 + 0.01 * 6.497098445892334
Epoch 790, val loss: 1.0507714748382568
Epoch 800, training loss: 0.07013178616762161 = 0.005099052097648382 + 0.01 * 6.503273963928223
Epoch 800, val loss: 1.0559171438217163
Epoch 810, training loss: 0.06986483931541443 = 0.004945072811096907 + 0.01 * 6.491977214813232
Epoch 810, val loss: 1.0609973669052124
Epoch 820, training loss: 0.0696675106883049 = 0.0047991289757192135 + 0.01 * 6.4868388175964355
Epoch 820, val loss: 1.0659304857254028
Epoch 830, training loss: 0.06958754360675812 = 0.0046604471281170845 + 0.01 * 6.492709159851074
Epoch 830, val loss: 1.0707982778549194
Epoch 840, training loss: 0.06930120289325714 = 0.004528675228357315 + 0.01 * 6.47725248336792
Epoch 840, val loss: 1.0755778551101685
Epoch 850, training loss: 0.06933329999446869 = 0.004403293132781982 + 0.01 * 6.493000507354736
Epoch 850, val loss: 1.0802725553512573
Epoch 860, training loss: 0.06907714903354645 = 0.004283927846699953 + 0.01 * 6.4793219566345215
Epoch 860, val loss: 1.0848366022109985
Epoch 870, training loss: 0.06886881589889526 = 0.0041701048612594604 + 0.01 * 6.4698710441589355
Epoch 870, val loss: 1.0892832279205322
Epoch 880, training loss: 0.0688943862915039 = 0.004061400890350342 + 0.01 * 6.4832987785339355
Epoch 880, val loss: 1.0937559604644775
Epoch 890, training loss: 0.0686274915933609 = 0.003957800101488829 + 0.01 * 6.466969013214111
Epoch 890, val loss: 1.0980474948883057
Epoch 900, training loss: 0.06858005374670029 = 0.003858808195218444 + 0.01 * 6.472125053405762
Epoch 900, val loss: 1.1022248268127441
Epoch 910, training loss: 0.06825578957796097 = 0.0037642493844032288 + 0.01 * 6.449153900146484
Epoch 910, val loss: 1.1064010858535767
Epoch 920, training loss: 0.0684737116098404 = 0.003673776052892208 + 0.01 * 6.47999382019043
Epoch 920, val loss: 1.1104623079299927
Epoch 930, training loss: 0.0681338980793953 = 0.0035868780687451363 + 0.01 * 6.454701900482178
Epoch 930, val loss: 1.1144769191741943
Epoch 940, training loss: 0.06802642345428467 = 0.0035035836044698954 + 0.01 * 6.45228385925293
Epoch 940, val loss: 1.1183459758758545
Epoch 950, training loss: 0.06782545149326324 = 0.003423676360398531 + 0.01 * 6.4401774406433105
Epoch 950, val loss: 1.122200608253479
Epoch 960, training loss: 0.067937932908535 = 0.003347439458593726 + 0.01 * 6.459049224853516
Epoch 960, val loss: 1.1259821653366089
Epoch 970, training loss: 0.06783508509397507 = 0.003274336690083146 + 0.01 * 6.4560747146606445
Epoch 970, val loss: 1.1297320127487183
Epoch 980, training loss: 0.06749498099088669 = 0.0032042167149484158 + 0.01 * 6.429076194763184
Epoch 980, val loss: 1.133373737335205
Epoch 990, training loss: 0.06752607971429825 = 0.003136794315651059 + 0.01 * 6.438929080963135
Epoch 990, val loss: 1.137016773223877
Epoch 1000, training loss: 0.06740541011095047 = 0.003072143066674471 + 0.01 * 6.433326721191406
Epoch 1000, val loss: 1.1405165195465088
Epoch 1010, training loss: 0.06718649715185165 = 0.0030098415445536375 + 0.01 * 6.417665958404541
Epoch 1010, val loss: 1.1440216302871704
Epoch 1020, training loss: 0.06737085431814194 = 0.002949900459498167 + 0.01 * 6.442095756530762
Epoch 1020, val loss: 1.1474534273147583
Epoch 1030, training loss: 0.06717273592948914 = 0.002892232732847333 + 0.01 * 6.4280500411987305
Epoch 1030, val loss: 1.1508522033691406
Epoch 1040, training loss: 0.06695620715618134 = 0.002836746396496892 + 0.01 * 6.4119462966918945
Epoch 1040, val loss: 1.1541483402252197
Epoch 1050, training loss: 0.06710662692785263 = 0.002783142263069749 + 0.01 * 6.432348728179932
Epoch 1050, val loss: 1.1574432849884033
Epoch 1060, training loss: 0.06685161590576172 = 0.002731426153331995 + 0.01 * 6.4120192527771
Epoch 1060, val loss: 1.160661220550537
Epoch 1070, training loss: 0.06729219108819962 = 0.0026815724559128284 + 0.01 * 6.461061477661133
Epoch 1070, val loss: 1.1638240814208984
Epoch 1080, training loss: 0.06662631779909134 = 0.002633526921272278 + 0.01 * 6.3992791175842285
Epoch 1080, val loss: 1.1669682264328003
Epoch 1090, training loss: 0.06655871123075485 = 0.002587134251371026 + 0.01 * 6.397158145904541
Epoch 1090, val loss: 1.169994592666626
Epoch 1100, training loss: 0.06677120178937912 = 0.0025423134211450815 + 0.01 * 6.42288875579834
Epoch 1100, val loss: 1.1730587482452393
Epoch 1110, training loss: 0.06653063744306564 = 0.002498912625014782 + 0.01 * 6.403172969818115
Epoch 1110, val loss: 1.1761060953140259
Epoch 1120, training loss: 0.0664597600698471 = 0.002457036403939128 + 0.01 * 6.400272369384766
Epoch 1120, val loss: 1.1789536476135254
Epoch 1130, training loss: 0.06657564640045166 = 0.0024165231734514236 + 0.01 * 6.415912628173828
Epoch 1130, val loss: 1.1819171905517578
Epoch 1140, training loss: 0.06628567725419998 = 0.0023772085551172495 + 0.01 * 6.3908467292785645
Epoch 1140, val loss: 1.1847753524780273
Epoch 1150, training loss: 0.06631219387054443 = 0.0023392278235405684 + 0.01 * 6.397296905517578
Epoch 1150, val loss: 1.1875991821289062
Epoch 1160, training loss: 0.06621462851762772 = 0.002302558394148946 + 0.01 * 6.391207218170166
Epoch 1160, val loss: 1.1904014348983765
Epoch 1170, training loss: 0.06649331748485565 = 0.002266948577016592 + 0.01 * 6.422636985778809
Epoch 1170, val loss: 1.193144679069519
Epoch 1180, training loss: 0.06608573347330093 = 0.0022324989549815655 + 0.01 * 6.385323524475098
Epoch 1180, val loss: 1.1958571672439575
Epoch 1190, training loss: 0.06636364758014679 = 0.0021990810055285692 + 0.01 * 6.41645622253418
Epoch 1190, val loss: 1.1985293626785278
Epoch 1200, training loss: 0.0659453421831131 = 0.00216666329652071 + 0.01 * 6.377867698669434
Epoch 1200, val loss: 1.2012245655059814
Epoch 1210, training loss: 0.06615350395441055 = 0.0021352346520870924 + 0.01 * 6.401827335357666
Epoch 1210, val loss: 1.2037783861160278
Epoch 1220, training loss: 0.06587611883878708 = 0.0021048439666628838 + 0.01 * 6.3771281242370605
Epoch 1220, val loss: 1.2063963413238525
Epoch 1230, training loss: 0.06617845594882965 = 0.002075233729556203 + 0.01 * 6.410322666168213
Epoch 1230, val loss: 1.2089571952819824
Epoch 1240, training loss: 0.06574229896068573 = 0.0020465163979679346 + 0.01 * 6.369577884674072
Epoch 1240, val loss: 1.2115117311477661
Epoch 1250, training loss: 0.06596018373966217 = 0.002018637489527464 + 0.01 * 6.394155025482178
Epoch 1250, val loss: 1.2139557600021362
Epoch 1260, training loss: 0.065586157143116 = 0.0019916146993637085 + 0.01 * 6.359454154968262
Epoch 1260, val loss: 1.216391921043396
Epoch 1270, training loss: 0.06579392403364182 = 0.001965318340808153 + 0.01 * 6.3828606605529785
Epoch 1270, val loss: 1.2188104391098022
Epoch 1280, training loss: 0.06559662520885468 = 0.001939677749760449 + 0.01 * 6.365694999694824
Epoch 1280, val loss: 1.2212294340133667
Epoch 1290, training loss: 0.06548949331045151 = 0.0019148238934576511 + 0.01 * 6.3574676513671875
Epoch 1290, val loss: 1.2235620021820068
Epoch 1300, training loss: 0.0656467080116272 = 0.001890642335638404 + 0.01 * 6.375606536865234
Epoch 1300, val loss: 1.2259281873703003
Epoch 1310, training loss: 0.06547252088785172 = 0.001867083366960287 + 0.01 * 6.360543727874756
Epoch 1310, val loss: 1.2282406091690063
Epoch 1320, training loss: 0.06549299508333206 = 0.0018441517604514956 + 0.01 * 6.364884376525879
Epoch 1320, val loss: 1.2305419445037842
Epoch 1330, training loss: 0.0653902217745781 = 0.0018218554323539138 + 0.01 * 6.356837272644043
Epoch 1330, val loss: 1.2328184843063354
Epoch 1340, training loss: 0.06550422310829163 = 0.0018001908902078867 + 0.01 * 6.370403289794922
Epoch 1340, val loss: 1.235055923461914
Epoch 1350, training loss: 0.06519202888011932 = 0.0017791235586628318 + 0.01 * 6.3412909507751465
Epoch 1350, val loss: 1.2372685670852661
Epoch 1360, training loss: 0.06560273468494415 = 0.0017586194444447756 + 0.01 * 6.384411334991455
Epoch 1360, val loss: 1.2394828796386719
Epoch 1370, training loss: 0.06533173471689224 = 0.001738685998134315 + 0.01 * 6.359305381774902
Epoch 1370, val loss: 1.2416179180145264
Epoch 1380, training loss: 0.06532502174377441 = 0.0017193228704854846 + 0.01 * 6.360569953918457
Epoch 1380, val loss: 1.243712306022644
Epoch 1390, training loss: 0.06505738198757172 = 0.001700339955277741 + 0.01 * 6.3357038497924805
Epoch 1390, val loss: 1.245863437652588
Epoch 1400, training loss: 0.06511159986257553 = 0.0016818648437038064 + 0.01 * 6.342973709106445
Epoch 1400, val loss: 1.2478975057601929
Epoch 1410, training loss: 0.06511538475751877 = 0.0016639012610539794 + 0.01 * 6.34514856338501
Epoch 1410, val loss: 1.2500051259994507
Epoch 1420, training loss: 0.0649908259510994 = 0.0016463750507682562 + 0.01 * 6.334444999694824
Epoch 1420, val loss: 1.2520077228546143
Epoch 1430, training loss: 0.06520480662584305 = 0.001629317062906921 + 0.01 * 6.35754919052124
Epoch 1430, val loss: 1.2540407180786133
Epoch 1440, training loss: 0.06490390747785568 = 0.0016125563997775316 + 0.01 * 6.329134941101074
Epoch 1440, val loss: 1.2559890747070312
Epoch 1450, training loss: 0.06540733575820923 = 0.0015959199517965317 + 0.01 * 6.381141185760498
Epoch 1450, val loss: 1.2579901218414307
Epoch 1460, training loss: 0.064780093729496 = 0.0015797634841874242 + 0.01 * 6.320033073425293
Epoch 1460, val loss: 1.2599074840545654
Epoch 1470, training loss: 0.06492298096418381 = 0.001563943107612431 + 0.01 * 6.335904121398926
Epoch 1470, val loss: 1.2617958784103394
Epoch 1480, training loss: 0.06488761305809021 = 0.0015484729083254933 + 0.01 * 6.333913803100586
Epoch 1480, val loss: 1.2637014389038086
Epoch 1490, training loss: 0.06456863880157471 = 0.0015334298368543386 + 0.01 * 6.303521633148193
Epoch 1490, val loss: 1.2655599117279053
Epoch 1500, training loss: 0.06485490500926971 = 0.0015187441604211926 + 0.01 * 6.333616256713867
Epoch 1500, val loss: 1.2674390077590942
Epoch 1510, training loss: 0.06459546089172363 = 0.0015043888706713915 + 0.01 * 6.309107303619385
Epoch 1510, val loss: 1.2693023681640625
Epoch 1520, training loss: 0.06487524509429932 = 0.0014906148426234722 + 0.01 * 6.338462829589844
Epoch 1520, val loss: 1.2710943222045898
Epoch 1530, training loss: 0.0646849200129509 = 0.0014772148570045829 + 0.01 * 6.320770740509033
Epoch 1530, val loss: 1.2728873491287231
Epoch 1540, training loss: 0.06491656601428986 = 0.0014640465378761292 + 0.01 * 6.34525203704834
Epoch 1540, val loss: 1.2746832370758057
Epoch 1550, training loss: 0.06437566131353378 = 0.0014511824119836092 + 0.01 * 6.292448043823242
Epoch 1550, val loss: 1.276437759399414
Epoch 1560, training loss: 0.06428016722202301 = 0.0014385837130248547 + 0.01 * 6.284159183502197
Epoch 1560, val loss: 1.2781906127929688
Epoch 1570, training loss: 0.06426461786031723 = 0.0014262471813708544 + 0.01 * 6.28383731842041
Epoch 1570, val loss: 1.279929757118225
Epoch 1580, training loss: 0.06438187509775162 = 0.0014141520950943232 + 0.01 * 6.2967729568481445
Epoch 1580, val loss: 1.281628966331482
Epoch 1590, training loss: 0.06452605128288269 = 0.0014023541007190943 + 0.01 * 6.3123698234558105
Epoch 1590, val loss: 1.2833672761917114
Epoch 1600, training loss: 0.06420499086380005 = 0.0013907437678426504 + 0.01 * 6.281425476074219
Epoch 1600, val loss: 1.285047173500061
Epoch 1610, training loss: 0.06442531198263168 = 0.0013794759288430214 + 0.01 * 6.30458402633667
Epoch 1610, val loss: 1.286734700202942
Epoch 1620, training loss: 0.06422095745801926 = 0.0013683188008144498 + 0.01 * 6.285264015197754
Epoch 1620, val loss: 1.2884130477905273
Epoch 1630, training loss: 0.06450000405311584 = 0.0013574835611507297 + 0.01 * 6.3142523765563965
Epoch 1630, val loss: 1.2900731563568115
Epoch 1640, training loss: 0.06416773051023483 = 0.0013468497199937701 + 0.01 * 6.282088279724121
Epoch 1640, val loss: 1.2917144298553467
Epoch 1650, training loss: 0.06446301192045212 = 0.0013364356709644198 + 0.01 * 6.312658309936523
Epoch 1650, val loss: 1.2933454513549805
Epoch 1660, training loss: 0.0640699490904808 = 0.0013262282591313124 + 0.01 * 6.274372577667236
Epoch 1660, val loss: 1.2949318885803223
Epoch 1670, training loss: 0.06415797024965286 = 0.0013162692775949836 + 0.01 * 6.284170150756836
Epoch 1670, val loss: 1.2965881824493408
Epoch 1680, training loss: 0.06394033879041672 = 0.0013064908562228084 + 0.01 * 6.263384819030762
Epoch 1680, val loss: 1.298161268234253
Epoch 1690, training loss: 0.06412407755851746 = 0.0012968905502930284 + 0.01 * 6.282718658447266
Epoch 1690, val loss: 1.299710988998413
Epoch 1700, training loss: 0.0638522282242775 = 0.0012874692911282182 + 0.01 * 6.256476402282715
Epoch 1700, val loss: 1.3012850284576416
Epoch 1710, training loss: 0.0640408992767334 = 0.0012782285921275616 + 0.01 * 6.276267051696777
Epoch 1710, val loss: 1.3028463125228882
Epoch 1720, training loss: 0.06423158198595047 = 0.0012691864976659417 + 0.01 * 6.296239852905273
Epoch 1720, val loss: 1.3044216632843018
Epoch 1730, training loss: 0.06388454884290695 = 0.001260290271602571 + 0.01 * 6.262426376342773
Epoch 1730, val loss: 1.3059439659118652
Epoch 1740, training loss: 0.06423013657331467 = 0.0012516019633039832 + 0.01 * 6.297853469848633
Epoch 1740, val loss: 1.3074742555618286
Epoch 1750, training loss: 0.06388689577579498 = 0.0012430234346538782 + 0.01 * 6.264387130737305
Epoch 1750, val loss: 1.3089804649353027
Epoch 1760, training loss: 0.0641670972108841 = 0.0012346127768978477 + 0.01 * 6.293248176574707
Epoch 1760, val loss: 1.3104863166809082
Epoch 1770, training loss: 0.06375046074390411 = 0.0012263819808140397 + 0.01 * 6.252408027648926
Epoch 1770, val loss: 1.3119573593139648
Epoch 1780, training loss: 0.06401512771844864 = 0.0012182577047497034 + 0.01 * 6.27968692779541
Epoch 1780, val loss: 1.3134455680847168
Epoch 1790, training loss: 0.06394725292921066 = 0.0012101458851248026 + 0.01 * 6.273711204528809
Epoch 1790, val loss: 1.3149646520614624
Epoch 1800, training loss: 0.06375068426132202 = 0.0012019291752949357 + 0.01 * 6.254876136779785
Epoch 1800, val loss: 1.3164119720458984
Epoch 1810, training loss: 0.06364768743515015 = 0.0011937280651181936 + 0.01 * 6.245396137237549
Epoch 1810, val loss: 1.3178297281265259
Epoch 1820, training loss: 0.06371435523033142 = 0.0011856784112751484 + 0.01 * 6.252867698669434
Epoch 1820, val loss: 1.3192572593688965
Epoch 1830, training loss: 0.06390295922756195 = 0.0011780664790421724 + 0.01 * 6.27249002456665
Epoch 1830, val loss: 1.3207215070724487
Epoch 1840, training loss: 0.0636645033955574 = 0.0011707722442224622 + 0.01 * 6.249373435974121
Epoch 1840, val loss: 1.3221064805984497
Epoch 1850, training loss: 0.06366126984357834 = 0.0011635972186923027 + 0.01 * 6.249767780303955
Epoch 1850, val loss: 1.3235251903533936
