Begin epxeriment: cont_weight: 2 epoch:1000 der1:0.3 der2:0 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=2.0, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
Epoch 230, training loss: 13.830888748168945 = 1.471351146697998 + 2.0 * 6.1797685623168945
Epoch 230, val loss: 1.542977213859558
Epoch 240, training loss: 13.770792007446289 = 1.4281795024871826 + 2.0 * 6.171306133270264
Epoch 240, val loss: 1.5095394849777222
Epoch 250, training loss: 13.7101469039917 = 1.3830130100250244 + 2.0 * 6.163567066192627
Epoch 250, val loss: 1.4749701023101807
Epoch 260, training loss: 13.65017318725586 = 1.3366360664367676 + 2.0 * 6.156768798828125
Epoch 260, val loss: 1.439660668373108
Epoch 270, training loss: 13.59156322479248 = 1.2893491983413696 + 2.0 * 6.151106834411621
Epoch 270, val loss: 1.4038619995117188
Epoch 280, training loss: 13.537635803222656 = 1.2418255805969238 + 2.0 * 6.147905349731445
Epoch 280, val loss: 1.368223786354065
Epoch 290, training loss: 13.475824356079102 = 1.1950769424438477 + 2.0 * 6.140373706817627
Epoch 290, val loss: 1.3334060907363892
Epoch 300, training loss: 13.41896915435791 = 1.1494638919830322 + 2.0 * 6.1347527503967285
Epoch 300, val loss: 1.2996445894241333
Epoch 310, training loss: 13.366167068481445 = 1.1052660942077637 + 2.0 * 6.130450248718262
Epoch 310, val loss: 1.2672879695892334
Epoch 320, training loss: 13.315245628356934 = 1.0630371570587158 + 2.0 * 6.126104354858398
Epoch 320, val loss: 1.2365916967391968
Epoch 330, training loss: 13.26655387878418 = 1.0228543281555176 + 2.0 * 6.12185001373291
Epoch 330, val loss: 1.2078487873077393
Epoch 340, training loss: 13.219781875610352 = 0.9847325086593628 + 2.0 * 6.11752462387085
Epoch 340, val loss: 1.1810002326965332
Epoch 350, training loss: 13.18095874786377 = 0.9486251473426819 + 2.0 * 6.116166591644287
Epoch 350, val loss: 1.155997633934021
Epoch 360, training loss: 13.136529922485352 = 0.9147003889083862 + 2.0 * 6.110914707183838
Epoch 360, val loss: 1.1330382823944092
Epoch 370, training loss: 13.097854614257812 = 0.8826432824134827 + 2.0 * 6.107605457305908
Epoch 370, val loss: 1.1118303537368774
Epoch 380, training loss: 13.061481475830078 = 0.8521050214767456 + 2.0 * 6.1046881675720215
Epoch 380, val loss: 1.0921152830123901
Epoch 390, training loss: 13.032917976379395 = 0.823002815246582 + 2.0 * 6.104957580566406
Epoch 390, val loss: 1.0737557411193848
Epoch 400, training loss: 12.994580268859863 = 0.7952720522880554 + 2.0 * 6.099654197692871
Epoch 400, val loss: 1.056632161140442
Epoch 410, training loss: 12.962811470031738 = 0.768707811832428 + 2.0 * 6.097051620483398
Epoch 410, val loss: 1.0405240058898926
Epoch 420, training loss: 12.931219100952148 = 0.7428684830665588 + 2.0 * 6.094175338745117
Epoch 420, val loss: 1.0251301527023315
Epoch 430, training loss: 12.901464462280273 = 0.7175552845001221 + 2.0 * 6.091954708099365
Epoch 430, val loss: 1.0102137327194214
Epoch 440, training loss: 12.872685432434082 = 0.6926115155220032 + 2.0 * 6.090036869049072
Epoch 440, val loss: 0.9955706596374512
Epoch 450, training loss: 12.843254089355469 = 0.6680431962013245 + 2.0 * 6.0876054763793945
Epoch 450, val loss: 0.9811984300613403
Epoch 460, training loss: 12.814495086669922 = 0.6435812711715698 + 2.0 * 6.085456848144531
Epoch 460, val loss: 0.9669599533081055
Epoch 470, training loss: 12.81368350982666 = 0.6191611886024475 + 2.0 * 6.09726095199585
Epoch 470, val loss: 0.9526455402374268
Epoch 480, training loss: 12.760664939880371 = 0.5946339964866638 + 2.0 * 6.083015441894531
Epoch 480, val loss: 0.9382534623146057
Epoch 490, training loss: 12.730669975280762 = 0.570190966129303 + 2.0 * 6.080239295959473
Epoch 490, val loss: 0.9239659905433655
Epoch 500, training loss: 12.701681137084961 = 0.5457201600074768 + 2.0 * 6.0779805183410645
Epoch 500, val loss: 0.9096826910972595
Epoch 510, training loss: 12.673904418945312 = 0.5212545394897461 + 2.0 * 6.076324939727783
Epoch 510, val loss: 0.8954453468322754
Epoch 520, training loss: 12.647537231445312 = 0.4968956410884857 + 2.0 * 6.075320720672607
Epoch 520, val loss: 0.8814533352851868
Epoch 530, training loss: 12.626108169555664 = 0.472932368516922 + 2.0 * 6.076587677001953
Epoch 530, val loss: 0.8676936030387878
Epoch 540, training loss: 12.596419334411621 = 0.44954878091812134 + 2.0 * 6.073435306549072
Epoch 540, val loss: 0.8547236323356628
Epoch 550, training loss: 12.568763732910156 = 0.4267902970314026 + 2.0 * 6.070986747741699
Epoch 550, val loss: 0.8426507115364075
Epoch 560, training loss: 12.542757034301758 = 0.40471893548965454 + 2.0 * 6.069018840789795
Epoch 560, val loss: 0.8314231634140015
Epoch 570, training loss: 12.519776344299316 = 0.3834182322025299 + 2.0 * 6.068179130554199
Epoch 570, val loss: 0.8211312294006348
Epoch 580, training loss: 12.502364158630371 = 0.3629903495311737 + 2.0 * 6.0696868896484375
Epoch 580, val loss: 0.8118715882301331
Epoch 590, training loss: 12.47563648223877 = 0.34362244606018066 + 2.0 * 6.066007137298584
Epoch 590, val loss: 0.8038311004638672
Epoch 600, training loss: 12.45312213897705 = 0.3252548277378082 + 2.0 * 6.063933849334717
Epoch 600, val loss: 0.7969821095466614
Epoch 610, training loss: 12.432846069335938 = 0.30784428119659424 + 2.0 * 6.062500953674316
Epoch 610, val loss: 0.7912548184394836
Epoch 620, training loss: 12.426738739013672 = 0.29142439365386963 + 2.0 * 6.067656993865967
Epoch 620, val loss: 0.7865233421325684
Epoch 630, training loss: 12.403136253356934 = 0.27596357464790344 + 2.0 * 6.063586235046387
Epoch 630, val loss: 0.7829090356826782
Epoch 640, training loss: 12.3806791305542 = 0.2614280879497528 + 2.0 * 6.059625625610352
Epoch 640, val loss: 0.7804314494132996
Epoch 650, training loss: 12.363960266113281 = 0.24772273004055023 + 2.0 * 6.05811882019043
Epoch 650, val loss: 0.7787973880767822
Epoch 660, training loss: 12.354154586791992 = 0.23475928604602814 + 2.0 * 6.05969762802124
Epoch 660, val loss: 0.7779830694198608
Epoch 670, training loss: 12.33563232421875 = 0.22257517278194427 + 2.0 * 6.056528568267822
Epoch 670, val loss: 0.7779493927955627
Epoch 680, training loss: 12.31949234008789 = 0.21099279820919037 + 2.0 * 6.0542497634887695
Epoch 680, val loss: 0.7786685228347778
Epoch 690, training loss: 12.314013481140137 = 0.20005741715431213 + 2.0 * 6.056978225708008
Epoch 690, val loss: 0.7799873948097229
Epoch 700, training loss: 12.303441047668457 = 0.18972913920879364 + 2.0 * 6.056856155395508
Epoch 700, val loss: 0.7816113233566284
Epoch 710, training loss: 12.282251358032227 = 0.18001388013362885 + 2.0 * 6.051118850708008
Epoch 710, val loss: 0.7839371562004089
Epoch 720, training loss: 12.270129203796387 = 0.17082281410694122 + 2.0 * 6.049653053283691
Epoch 720, val loss: 0.7867352366447449
Epoch 730, training loss: 12.2606840133667 = 0.16212721168994904 + 2.0 * 6.049278259277344
Epoch 730, val loss: 0.7898891568183899
Epoch 740, training loss: 12.253988265991211 = 0.15391722321510315 + 2.0 * 6.05003547668457
Epoch 740, val loss: 0.7933245897293091
Epoch 750, training loss: 12.240663528442383 = 0.1461617648601532 + 2.0 * 6.047250747680664
Epoch 750, val loss: 0.79707932472229
Epoch 760, training loss: 12.239838600158691 = 0.13887304067611694 + 2.0 * 6.050482749938965
Epoch 760, val loss: 0.8011185526847839
Epoch 770, training loss: 12.224446296691895 = 0.13198018074035645 + 2.0 * 6.046233177185059
Epoch 770, val loss: 0.8053578734397888
Epoch 780, training loss: 12.225406646728516 = 0.1255238652229309 + 2.0 * 6.049941539764404
Epoch 780, val loss: 0.8098583221435547
Epoch 790, training loss: 12.20911693572998 = 0.11941505968570709 + 2.0 * 6.044850826263428
Epoch 790, val loss: 0.8145105838775635
Epoch 800, training loss: 12.198287963867188 = 0.11368588358163834 + 2.0 * 6.042301177978516
Epoch 800, val loss: 0.8193678259849548
Epoch 810, training loss: 12.196778297424316 = 0.10827238112688065 + 2.0 * 6.044252872467041
Epoch 810, val loss: 0.8243457078933716
Epoch 820, training loss: 12.185422897338867 = 0.10318692773580551 + 2.0 * 6.041118144989014
Epoch 820, val loss: 0.8293505907058716
Epoch 830, training loss: 12.179816246032715 = 0.09839031100273132 + 2.0 * 6.040712833404541
Epoch 830, val loss: 0.8344905376434326
Epoch 840, training loss: 12.174153327941895 = 0.09388750046491623 + 2.0 * 6.040132999420166
Epoch 840, val loss: 0.8397572040557861
Epoch 850, training loss: 12.166747093200684 = 0.08963096886873245 + 2.0 * 6.038558006286621
Epoch 850, val loss: 0.8449112176895142
Epoch 860, training loss: 12.162070274353027 = 0.08562768995761871 + 2.0 * 6.03822135925293
Epoch 860, val loss: 0.8502771258354187
Epoch 870, training loss: 12.154339790344238 = 0.0818440392613411 + 2.0 * 6.036247730255127
Epoch 870, val loss: 0.8555562496185303
Epoch 880, training loss: 12.149134635925293 = 0.0782766342163086 + 2.0 * 6.035429000854492
Epoch 880, val loss: 0.8609538674354553
Epoch 890, training loss: 12.165430068969727 = 0.07489511370658875 + 2.0 * 6.045267581939697
Epoch 890, val loss: 0.866274356842041
Epoch 900, training loss: 12.145730018615723 = 0.07171433418989182 + 2.0 * 6.037007808685303
Epoch 900, val loss: 0.8714912533760071
Epoch 910, training loss: 12.136905670166016 = 0.06869630515575409 + 2.0 * 6.034104824066162
Epoch 910, val loss: 0.876806378364563
Epoch 920, training loss: 12.131287574768066 = 0.06585533171892166 + 2.0 * 6.032716274261475
Epoch 920, val loss: 0.8821600675582886
Epoch 930, training loss: 12.13564395904541 = 0.06315825879573822 + 2.0 * 6.036242961883545
Epoch 930, val loss: 0.8874744772911072
Epoch 940, training loss: 12.127501487731934 = 0.060597941279411316 + 2.0 * 6.033451557159424
Epoch 940, val loss: 0.8925681710243225
Epoch 950, training loss: 12.121129989624023 = 0.05817307159304619 + 2.0 * 6.031478404998779
Epoch 950, val loss: 0.897824764251709
Epoch 960, training loss: 12.117875099182129 = 0.05587451532483101 + 2.0 * 6.031000137329102
Epoch 960, val loss: 0.9029666781425476
Epoch 970, training loss: 12.123509407043457 = 0.05369462072849274 + 2.0 * 6.034907341003418
Epoch 970, val loss: 0.9080395698547363
Epoch 980, training loss: 12.113191604614258 = 0.05162721872329712 + 2.0 * 6.030782222747803
Epoch 980, val loss: 0.9129602313041687
Epoch 990, training loss: 12.109745979309082 = 0.04966210201382637 + 2.0 * 6.0300421714782715
Epoch 990, val loss: 0.9179714918136597
Epoch 1000, training loss: 12.10519790649414 = 0.047797828912734985 + 2.0 * 6.02869987487793
Epoch 1000, val loss: 0.9227812886238098
Epoch 1010, training loss: 12.100290298461914 = 0.046015024185180664 + 2.0 * 6.027137756347656
Epoch 1010, val loss: 0.9276362657546997
Epoch 1020, training loss: 12.100642204284668 = 0.0443238839507103 + 2.0 * 6.028159141540527
Epoch 1020, val loss: 0.932396411895752
Epoch 1030, training loss: 12.097556114196777 = 0.04271572083234787 + 2.0 * 6.0274200439453125
Epoch 1030, val loss: 0.9371311068534851
Epoch 1040, training loss: 12.093388557434082 = 0.041190873831510544 + 2.0 * 6.026098728179932
Epoch 1040, val loss: 0.9417052268981934
Epoch 1050, training loss: 12.089946746826172 = 0.03973827883601189 + 2.0 * 6.02510404586792
Epoch 1050, val loss: 0.9463260173797607
Epoch 1060, training loss: 12.087101936340332 = 0.03835463151335716 + 2.0 * 6.024373531341553
Epoch 1060, val loss: 0.9509262442588806
Epoch 1070, training loss: 12.085165977478027 = 0.03703807666897774 + 2.0 * 6.024064064025879
Epoch 1070, val loss: 0.9554415345191956
Epoch 1080, training loss: 12.10408878326416 = 0.035795778036117554 + 2.0 * 6.034146308898926
Epoch 1080, val loss: 0.9598413705825806
Epoch 1090, training loss: 12.083559036254883 = 0.034593481570482254 + 2.0 * 6.024482727050781
Epoch 1090, val loss: 0.963935911655426
Epoch 1100, training loss: 12.078337669372559 = 0.03346433863043785 + 2.0 * 6.022436618804932
Epoch 1100, val loss: 0.9682445526123047
Epoch 1110, training loss: 12.0761137008667 = 0.03238828852772713 + 2.0 * 6.021862506866455
Epoch 1110, val loss: 0.9724987745285034
Epoch 1120, training loss: 12.072490692138672 = 0.03135846555233002 + 2.0 * 6.020565986633301
Epoch 1120, val loss: 0.9766961932182312
Epoch 1130, training loss: 12.078289031982422 = 0.030374323949217796 + 2.0 * 6.023957252502441
Epoch 1130, val loss: 0.9807947278022766
Epoch 1140, training loss: 12.071782112121582 = 0.029430532827973366 + 2.0 * 6.021175861358643
Epoch 1140, val loss: 0.9847174882888794
Epoch 1150, training loss: 12.07121467590332 = 0.028536779806017876 + 2.0 * 6.021338939666748
Epoch 1150, val loss: 0.9887047410011292
Epoch 1160, training loss: 12.066184997558594 = 0.027681220322847366 + 2.0 * 6.019251823425293
Epoch 1160, val loss: 0.9926888942718506
Epoch 1170, training loss: 12.065184593200684 = 0.026865117251873016 + 2.0 * 6.01915979385376
Epoch 1170, val loss: 0.9966146945953369
Epoch 1180, training loss: 12.073261260986328 = 0.02608639933168888 + 2.0 * 6.023587226867676
Epoch 1180, val loss: 1.0004111528396606
Epoch 1190, training loss: 12.064095497131348 = 0.025328846648335457 + 2.0 * 6.019383430480957
Epoch 1190, val loss: 1.0042595863342285
Epoch 1200, training loss: 12.059863090515137 = 0.024614987894892693 + 2.0 * 6.0176239013671875
Epoch 1200, val loss: 1.008000373840332
Epoch 1210, training loss: 12.06267261505127 = 0.023929234594106674 + 2.0 * 6.019371509552002
Epoch 1210, val loss: 1.011747121810913
Epoch 1220, training loss: 12.05764102935791 = 0.023266451433300972 + 2.0 * 6.017187118530273
Epoch 1220, val loss: 1.0153002738952637
Epoch 1230, training loss: 12.061210632324219 = 0.022633152082562447 + 2.0 * 6.019288539886475
Epoch 1230, val loss: 1.018898606300354
Epoch 1240, training loss: 12.054569244384766 = 0.02203095704317093 + 2.0 * 6.016269207000732
Epoch 1240, val loss: 1.0225955247879028
Epoch 1250, training loss: 12.058880805969238 = 0.02144753187894821 + 2.0 * 6.018716812133789
Epoch 1250, val loss: 1.0260560512542725
Epoch 1260, training loss: 12.052664756774902 = 0.020890405401587486 + 2.0 * 6.015887260437012
Epoch 1260, val loss: 1.0295331478118896
Epoch 1270, training loss: 12.04822826385498 = 0.020354626700282097 + 2.0 * 6.013936996459961
Epoch 1270, val loss: 1.0330746173858643
Epoch 1280, training loss: 12.049860000610352 = 0.019841060042381287 + 2.0 * 6.01500940322876
Epoch 1280, val loss: 1.0365066528320312
Epoch 1290, training loss: 12.055078506469727 = 0.019348690286278725 + 2.0 * 6.01786470413208
Epoch 1290, val loss: 1.039720058441162
Epoch 1300, training loss: 12.046942710876465 = 0.018866488710045815 + 2.0 * 6.0140380859375
Epoch 1300, val loss: 1.0430424213409424
Epoch 1310, training loss: 12.04517650604248 = 0.018409930169582367 + 2.0 * 6.013383388519287
Epoch 1310, val loss: 1.046411395072937
Epoch 1320, training loss: 12.044196128845215 = 0.017970286309719086 + 2.0 * 6.013113021850586
Epoch 1320, val loss: 1.0496662855148315
Epoch 1330, training loss: 12.048418045043945 = 0.017543984577059746 + 2.0 * 6.015437126159668
Epoch 1330, val loss: 1.0528039932250977
Epoch 1340, training loss: 12.043305397033691 = 0.017136303707957268 + 2.0 * 6.013084411621094
Epoch 1340, val loss: 1.0560534000396729
Epoch 1350, training loss: 12.040989875793457 = 0.016741884872317314 + 2.0 * 6.012124061584473
Epoch 1350, val loss: 1.059254765510559
Epoch 1360, training loss: 12.042069435119629 = 0.016361970454454422 + 2.0 * 6.012853622436523
Epoch 1360, val loss: 1.0622615814208984
Epoch 1370, training loss: 12.040541648864746 = 0.015995627269148827 + 2.0 * 6.012272834777832
Epoch 1370, val loss: 1.0653345584869385
Epoch 1380, training loss: 12.039690017700195 = 0.015639137476682663 + 2.0 * 6.012025356292725
Epoch 1380, val loss: 1.068322777748108
Epoch 1390, training loss: 12.03475284576416 = 0.015295948833227158 + 2.0 * 6.00972843170166
Epoch 1390, val loss: 1.0713046789169312
Epoch 1400, training loss: 12.041638374328613 = 0.014967490918934345 + 2.0 * 6.013335227966309
Epoch 1400, val loss: 1.0743277072906494
Epoch 1410, training loss: 12.036532402038574 = 0.014647413045167923 + 2.0 * 6.010942459106445
Epoch 1410, val loss: 1.0770056247711182
Epoch 1420, training loss: 12.036005973815918 = 0.014339995570480824 + 2.0 * 6.010832786560059
Epoch 1420, val loss: 1.0799560546875
Epoch 1430, training loss: 12.029982566833496 = 0.014042962342500687 + 2.0 * 6.007969856262207
Epoch 1430, val loss: 1.0828415155410767
Epoch 1440, training loss: 12.029446601867676 = 0.013754460029304028 + 2.0 * 6.007845878601074
Epoch 1440, val loss: 1.085716724395752
Epoch 1450, training loss: 12.028790473937988 = 0.013474659994244576 + 2.0 * 6.007658004760742
Epoch 1450, val loss: 1.0885857343673706
Epoch 1460, training loss: 12.046006202697754 = 0.01320695411413908 + 2.0 * 6.01639986038208
Epoch 1460, val loss: 1.0913318395614624
Epoch 1470, training loss: 12.037615776062012 = 0.012941922061145306 + 2.0 * 6.012336730957031
Epoch 1470, val loss: 1.0939314365386963
Epoch 1480, training loss: 12.025917053222656 = 0.012685938738286495 + 2.0 * 6.00661563873291
Epoch 1480, val loss: 1.0965534448623657
Epoch 1490, training loss: 12.025753021240234 = 0.012441088445484638 + 2.0 * 6.006656169891357
Epoch 1490, val loss: 1.099305272102356
Epoch 1500, training loss: 12.023911476135254 = 0.012201930396258831 + 2.0 * 6.005854606628418
Epoch 1500, val loss: 1.101973295211792
Epoch 1510, training loss: 12.047534942626953 = 0.011969947256147861 + 2.0 * 6.017782688140869
Epoch 1510, val loss: 1.1045122146606445
Epoch 1520, training loss: 12.03077507019043 = 0.011747959069907665 + 2.0 * 6.0095133781433105
Epoch 1520, val loss: 1.1069940328598022
Epoch 1530, training loss: 12.021904945373535 = 0.01152953039854765 + 2.0 * 6.005187511444092
Epoch 1530, val loss: 1.1096644401550293
Epoch 1540, training loss: 12.020879745483398 = 0.011319519951939583 + 2.0 * 6.004780292510986
Epoch 1540, val loss: 1.1122149229049683
Epoch 1550, training loss: 12.035295486450195 = 0.011116432957351208 + 2.0 * 6.012089729309082
Epoch 1550, val loss: 1.1147428750991821
Epoch 1560, training loss: 12.021990776062012 = 0.010915311984717846 + 2.0 * 6.005537509918213
Epoch 1560, val loss: 1.117044448852539
Epoch 1570, training loss: 12.018716812133789 = 0.010721073485910892 + 2.0 * 6.003997802734375
Epoch 1570, val loss: 1.1195895671844482
Epoch 1580, training loss: 12.016953468322754 = 0.010533536784350872 + 2.0 * 6.003210067749023
Epoch 1580, val loss: 1.1220452785491943
Epoch 1590, training loss: 12.01865005493164 = 0.010351301170885563 + 2.0 * 6.004149436950684
Epoch 1590, val loss: 1.1244213581085205
Epoch 1600, training loss: 12.022538185119629 = 0.010176191106438637 + 2.0 * 6.006180763244629
Epoch 1600, val loss: 1.1265705823898315
Epoch 1610, training loss: 12.016681671142578 = 0.009999752044677734 + 2.0 * 6.003341197967529
Epoch 1610, val loss: 1.1289186477661133
Epoch 1620, training loss: 12.018062591552734 = 0.009831834584474564 + 2.0 * 6.004115581512451
Epoch 1620, val loss: 1.131233811378479
Epoch 1630, training loss: 12.022908210754395 = 0.009670065715909004 + 2.0 * 6.006618976593018
Epoch 1630, val loss: 1.1333333253860474
Epoch 1640, training loss: 12.01626205444336 = 0.009510030038654804 + 2.0 * 6.003376007080078
Epoch 1640, val loss: 1.135701298713684
Epoch 1650, training loss: 12.01294231414795 = 0.009355103597044945 + 2.0 * 6.001793384552002
Epoch 1650, val loss: 1.137925386428833
Epoch 1660, training loss: 12.012079238891602 = 0.009204002097249031 + 2.0 * 6.001437664031982
Epoch 1660, val loss: 1.1400986909866333
Epoch 1670, training loss: 12.030097961425781 = 0.009056701324880123 + 2.0 * 6.0105204582214355
Epoch 1670, val loss: 1.1420233249664307
Epoch 1680, training loss: 12.013031005859375 = 0.008915015496313572 + 2.0 * 6.002058029174805
Epoch 1680, val loss: 1.1442631483078003
Epoch 1690, training loss: 12.010939598083496 = 0.008775119669735432 + 2.0 * 6.001082420349121
Epoch 1690, val loss: 1.146363615989685
Epoch 1700, training loss: 12.01550006866455 = 0.008639606647193432 + 2.0 * 6.003430366516113
Epoch 1700, val loss: 1.1483787298202515
Epoch 1710, training loss: 12.008797645568848 = 0.008508102968335152 + 2.0 * 6.000144958496094
Epoch 1710, val loss: 1.1505851745605469
Epoch 1720, training loss: 12.019328117370605 = 0.008378887549042702 + 2.0 * 6.00547456741333
Epoch 1720, val loss: 1.1525899171829224
Epoch 1730, training loss: 12.009249687194824 = 0.008253426291048527 + 2.0 * 6.000498294830322
Epoch 1730, val loss: 1.1543586254119873
Epoch 1740, training loss: 12.006896018981934 = 0.008131014183163643 + 2.0 * 5.999382495880127
Epoch 1740, val loss: 1.1565077304840088
Epoch 1750, training loss: 12.005072593688965 = 0.008011307567358017 + 2.0 * 5.998530864715576
Epoch 1750, val loss: 1.1584936380386353
Epoch 1760, training loss: 12.010165214538574 = 0.007894916459918022 + 2.0 * 6.001135349273682
Epoch 1760, val loss: 1.1604201793670654
Epoch 1770, training loss: 12.007966041564941 = 0.0077814278192818165 + 2.0 * 6.000092506408691
Epoch 1770, val loss: 1.1622066497802734
Epoch 1780, training loss: 12.003799438476562 = 0.007668682839721441 + 2.0 * 5.99806547164917
Epoch 1780, val loss: 1.1641103029251099
Epoch 1790, training loss: 12.003193855285645 = 0.00755946384742856 + 2.0 * 5.997817039489746
Epoch 1790, val loss: 1.1660568714141846
Epoch 1800, training loss: 12.003987312316895 = 0.007453096564859152 + 2.0 * 5.99826717376709
Epoch 1800, val loss: 1.1679120063781738
Epoch 1810, training loss: 12.013157844543457 = 0.007349728606641293 + 2.0 * 6.002903938293457
Epoch 1810, val loss: 1.169617772102356
Epoch 1820, training loss: 12.008028984069824 = 0.007248993963003159 + 2.0 * 6.00039005279541
Epoch 1820, val loss: 1.1715182065963745
Epoch 1830, training loss: 12.006601333618164 = 0.007149729412049055 + 2.0 * 5.999725818634033
Epoch 1830, val loss: 1.1731555461883545
Epoch 1840, training loss: 12.00805950164795 = 0.00705286581069231 + 2.0 * 6.0005035400390625
Epoch 1840, val loss: 1.1750224828720093
Epoch 1850, training loss: 12.002820014953613 = 0.006958893034607172 + 2.0 * 5.997930526733398
Epoch 1850, val loss: 1.1767151355743408
Epoch 1860, training loss: 12.001550674438477 = 0.006865692790597677 + 2.0 * 5.997342586517334
Epoch 1860, val loss: 1.1784483194351196
Epoch 1870, training loss: 12.003379821777344 = 0.006774566136300564 + 2.0 * 5.998302459716797
Epoch 1870, val loss: 1.1801190376281738
Epoch 1880, training loss: 11.999492645263672 = 0.006685974542051554 + 2.0 * 5.996403217315674
Epoch 1880, val loss: 1.1817911863327026
Epoch 1890, training loss: 12.0029935836792 = 0.006599001120775938 + 2.0 * 5.998197078704834
Epoch 1890, val loss: 1.1833631992340088
Epoch 1900, training loss: 12.004097938537598 = 0.006513900589197874 + 2.0 * 5.9987921714782715
Epoch 1900, val loss: 1.1848688125610352
Epoch 1910, training loss: 12.001026153564453 = 0.006432355381548405 + 2.0 * 5.9972968101501465
Epoch 1910, val loss: 1.1865171194076538
Epoch 1920, training loss: 11.996793746948242 = 0.006351014599204063 + 2.0 * 5.995221138000488
Epoch 1920, val loss: 1.188195824623108
Epoch 1930, training loss: 11.998614311218262 = 0.006272636819630861 + 2.0 * 5.996170997619629
Epoch 1930, val loss: 1.1897532939910889
Epoch 1940, training loss: 12.000105857849121 = 0.006195494439452887 + 2.0 * 5.996955394744873
Epoch 1940, val loss: 1.191184639930725
Epoch 1950, training loss: 11.996764183044434 = 0.006116760428994894 + 2.0 * 5.995323657989502
Epoch 1950, val loss: 1.1927763223648071
Epoch 1960, training loss: 11.99470329284668 = 0.0060427747666835785 + 2.0 * 5.994330406188965
Epoch 1960, val loss: 1.194305658340454
Epoch 1970, training loss: 12.01081371307373 = 0.005969187244772911 + 2.0 * 6.002422332763672
Epoch 1970, val loss: 1.1956679821014404
Epoch 1980, training loss: 12.000508308410645 = 0.005899036768823862 + 2.0 * 5.997304439544678
Epoch 1980, val loss: 1.1970444917678833
Epoch 1990, training loss: 11.996252059936523 = 0.0058281319215893745 + 2.0 * 5.995212078094482
Epoch 1990, val loss: 1.1985666751861572
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8000
Overall ASR: 0.5461
Flip ASR: 0.4533/225 nodes
./selected_nodes/Cora/Overall/seed125/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 18.702190399169922 = 1.9543298482894897 + 2.0 * 8.373929977416992
Epoch 0, val loss: 1.9533131122589111
Epoch 10, training loss: 18.691802978515625 = 1.944602608680725 + 2.0 * 8.373600006103516
Epoch 10, val loss: 1.9432393312454224
Epoch 20, training loss: 18.674705505371094 = 1.9326674938201904 + 2.0 * 8.37101936340332
Epoch 20, val loss: 1.9309394359588623
Epoch 30, training loss: 18.618816375732422 = 1.9165692329406738 + 2.0 * 8.351123809814453
Epoch 30, val loss: 1.9145606756210327
Epoch 40, training loss: 18.342069625854492 = 1.8963323831558228 + 2.0 * 8.222868919372559
Epoch 40, val loss: 1.894587516784668
Epoch 50, training loss: 17.36614227294922 = 1.8751168251037598 + 2.0 * 7.745512962341309
Epoch 50, val loss: 1.8742713928222656
Epoch 60, training loss: 16.608091354370117 = 1.856854796409607 + 2.0 * 7.375617980957031
Epoch 60, val loss: 1.8578237295150757
Epoch 70, training loss: 15.782248497009277 = 1.8400065898895264 + 2.0 * 6.971120834350586
Epoch 70, val loss: 1.8418958187103271
Epoch 80, training loss: 15.331302642822266 = 1.82431960105896 + 2.0 * 6.753491401672363
Epoch 80, val loss: 1.827155351638794
Epoch 90, training loss: 15.046103477478027 = 1.8089311122894287 + 2.0 * 6.61858606338501
Epoch 90, val loss: 1.8131084442138672
Epoch 100, training loss: 14.850950241088867 = 1.7933435440063477 + 2.0 * 6.52880334854126
Epoch 100, val loss: 1.7991427183151245
Epoch 110, training loss: 14.730886459350586 = 1.776625633239746 + 2.0 * 6.47713041305542
Epoch 110, val loss: 1.784339427947998
